     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/26/2018-06/01/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R133,MOSHOLU PARKWAY-JEROME AVE    ,00014548,00001160,00000168,00000258,00000008,00012071,00007467,00000000,00000000,00000000,00000039,00000058,00000565,00000000,00001299,00000142,00000097,00000000,00000083,00000000,00000000,00000000,00003656,00000000,00000061,00000000,                                                                                                    
R134,HUNTERS PT AVE-49TH AVE       ,00015420,00000680,00000072,00000168,00000557,00005361,00005551,00000000,00000000,00000000,00000051,00000177,00000143,00000677,00001521,00000879,00000174,00000000,00000125,00000000,00000000,00000000,00000171,00000000,00000041,00000000,                                                                                                    
R135,NEWKIRK AVE-NOSTRAND AVE      ,00013099,00001090,00000280,00000323,00000000,00010096,00007288,00000000,00000000,00000000,00000007,00000091,00000316,00000000,00001012,00000077,00000101,00000000,00000101,00000000,00000000,00000000,00002777,00000000,00000066,00000000,                                                                                                    
R136,SHEEPSHEAD BAY ROAD           ,00026579,00002893,00000215,00000978,00000010,00009548,00019357,00000000,00000000,00000000,00000018,00000605,00000689,00000003,00001712,00000697,00000300,00000000,00000159,00000000,00000000,00000000,00003702,00000000,00000282,00000000,                                                                                                    
R137,MYRTLE AVE-GATES AVENUE       ,00037567,00001503,00000268,00000449,00000012,00034025,00031863,00000000,00000000,00000000,00000034,00000203,00001104,00000012,00002650,00000319,00000596,00000000,00000393,00000000,00000000,00000000,00005570,00000000,00000177,00000000,                                                                                                    
R138,WEST 4TH ST-WASHINGTON SQ     ,00096965,00006872,00000476,00001727,00000094,00047317,00067258,00000000,00000000,00000001,00000339,00001349,00001213,00000155,00007264,00002908,00001789,00000000,00002530,00000000,00000000,00000000,00003565,00000000,00000123,00000000,                                                                                                    
R139,CANAL STREET-LISPENARD ST     ,00045846,00001867,00000132,00000470,00000178,00018483,00026806,00000000,00000000,00000000,00000101,00000501,00000432,00000408,00003040,00001469,00000815,00000000,00001056,00000000,00000000,00000000,00001737,00000000,00000036,00000000,                                                                                                    
R140,QUEENS PLAZA-JACKSON AVE      ,00020259,00000856,00000151,00000395,00000031,00013398,00016789,00000000,00000000,00000000,00000047,00000169,00000272,00000032,00002467,00000434,00000457,00000000,00000621,00000000,00000000,00000000,00003819,00000000,00000970,00000000,                                                                                                    
R141,71ST AVE-CONTINENTAL AVE      ,00045787,00006197,00000578,00001898,00000052,00019604,00038957,00000000,00000000,00000000,00000101,00000929,00001212,00000051,00003780,00001523,00000744,00000000,00000444,00000000,00000000,00000000,00005483,00000000,00000183,00000000,                                                                                                    
R142,ESSEX ST-DELANCEY ST          ,00049136,00002797,00000323,00001128,00000035,00029261,00034498,00000000,00000000,00000000,00000102,00000459,00001030,00000017,00003707,00000885,00000839,00000000,00001252,00000000,00000000,00000000,00008989,00000000,00000125,00000000,                                                                                                    
R143,28TH STREET-PARK AVE SOUTH    ,00046619,00002640,00000170,00000537,00000123,00018738,00027969,00000000,00000000,00000000,00000161,00000853,00000584,00000110,00004794,00001429,00000785,00000000,00000783,00000000,00000000,00000000,00001522,00000000,00000056,00000000,                                                                                                    
R144,96TH STREET-LEXINGTON AVE     ,00032073,00003208,00000216,00000640,00000050,00015014,00023214,00000000,00000000,00000000,00000155,00000425,00000704,00000105,00002470,00001095,00000691,00000000,00000364,00000000,00000000,00000000,00004433,00000000,00000035,00000000,                                                                                                    
R145,241ST ST-WHITE PLAINS RD      ,00010636,00000576,00000121,00000124,00000004,00007587,00003018,00000000,00000000,00000000,00000005,00000030,00000518,00000001,00000347,00000019,00000028,00000000,00000043,00000000,00000000,00000000,00001867,00000000,00000023,00000000,                                                                                                    
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00015653,00000894,00000205,00000400,00000002,00018783,00009150,00000000,00000000,00000000,00000023,00000061,00000717,00000000,00001186,00000079,00000094,00000000,00000069,00000000,00000000,00000000,00003539,00000000,00000068,00000000,                                                                                                    
R147,61ST STREET-ROOSEVELT AVE     ,00032590,00002584,00000306,00000872,00000211,00020620,00026567,00000000,00000000,00000000,00000016,00000280,00000955,00000260,00001673,00000526,00000494,00000000,00000419,00000000,00000000,00000000,00004057,00000000,00000228,00000000,                                                                                                    
R148,PARKSIDE AVE-OCEAN AVE        ,00011701,00000737,00000161,00000291,00000004,00009233,00011092,00000000,00000000,00000000,00000002,00000066,00000395,00000002,00001441,00000159,00000252,00000000,00000150,00000000,00000000,00000000,00001265,00000000,00000066,00000000,                                                                                                    
R149,NEWKIRK PLAZA                 ,00019340,00001790,00000311,00000580,00000005,00012843,00015918,00000000,00000000,00000000,00000023,00000220,00000629,00000005,00001657,00000360,00000321,00000000,00000118,00000000,00000000,00000000,00003360,00000000,00000319,00000000,                                                                                                    
R150,AVENUE U-EAST 16TH STREET     ,00012674,00001690,00000125,00000960,00000006,00006289,00013373,00000000,00000000,00000000,00000009,00000219,00000340,00000000,00000560,00000252,00000164,00000000,00000070,00000000,00000000,00000000,00002277,00000000,00000173,00000000,                                                                                                    
R151,STILLWELL AVE-CONEY ISLAND    ,00039617,00002498,00000416,00001379,00000006,00023876,00018541,00000000,00000000,00000000,00000039,00000189,00000848,00000018,00001010,00000320,00000215,00000000,00000736,00000000,00000000,00000000,00005128,00000000,00000378,00000000,                                                                                                    
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00018588,00001051,00000299,00000540,00000009,00017336,00011200,00000000,00000000,00000000,00000031,00000156,00000503,00000000,00001990,00000162,00000123,00000000,00000095,00000000,00000000,00000000,00002976,00000000,00000163,00000000,                                                                                                    
R153,UTICA AVE-STUYVESANT AVE      ,00025969,00001282,00000470,00000508,00000002,00025899,00020054,00000000,00000000,00000000,00000014,00000159,00000676,00000004,00002560,00000215,00000337,00000000,00000471,00000000,00000000,00000000,00005138,00000000,00000083,00000000,                                                                                                    
R154,TREMONT AVE-179TH ST          ,00014281,00000895,00000211,00000348,00000003,00018340,00008368,00000000,00000000,00000000,00000012,00000085,00000507,00000001,00000983,00000063,00000094,00000000,00000125,00000000,00000000,00000000,00003174,00000000,00000096,00000000,                                                                                                    
R155,KINGSBRIDGE RD-196TH ST       ,00013536,00000780,00000150,00000225,00000006,00014498,00007570,00000000,00000000,00000000,00000012,00000066,00000496,00000006,00000734,00000088,00000114,00000000,00000071,00000000,00000000,00000000,00003536,00000000,00000048,00000000,                                                                                                    
R156,BEDFORD PARK BLVD-203RD ST    ,00010631,00000733,00000123,00000230,00000004,00009640,00007226,00000000,00000000,00000000,00000013,00000069,00000429,00000003,00000981,00000107,00000094,00000000,00000091,00000000,00000000,00000000,00003229,00000000,00000041,00000000,                                                                                                    
R157,205TH ST-BAINBRIDGE AVE       ,00014252,00000919,00000180,00000317,00000005,00013343,00008681,00000000,00000000,00000000,00000018,00000093,00000481,00000007,00001200,00000076,00000126,00000000,00000098,00000000,00000000,00000000,00002818,00000000,00000057,00000000,                                                                                                    
R158,UNION TURNPIKE-KEW GARDENS    ,00029829,00003082,00000572,00001468,00000026,00022890,00032641,00000000,00000000,00000000,00000068,00000482,00000861,00000029,00003194,00000768,00000429,00000000,00000294,00000000,00000000,00000000,00002859,00000000,00000222,00000000,                                                                                                    
R159,116TH STREET-COLUMBIA         ,00027003,00002081,00000138,00000412,00000059,00007943,00017189,00000000,00000000,00000000,00000049,00000201,00000498,00000094,00000824,00000841,00000477,00000000,00000565,00000000,00000000,00000000,00001006,00000000,00000011,00000000,                                                                                                    
R160,ASTOR PLACE-4 AVENUE          ,00036082,00002292,00000171,00000447,00000057,00015293,00022553,00000000,00000000,00000000,00000068,00000529,00000337,00000119,00002850,00000971,00000539,00000000,00000794,00000000,00000000,00000000,00001744,00000000,00000062,00000000,                                                                                                    
R161,KINGSBRIDGE RD-JEROME AVE     ,00015106,00000886,00000209,00000264,00000005,00015492,00007075,00000000,00000000,00000000,00000030,00000054,00000574,00000003,00000771,00000082,00000171,00000000,00000068,00000000,00000000,00000000,00003637,00000000,00000060,00000000,                                                                                                    
R162,ELDER AVE-WESTCHESTER AVE     ,00012539,00000550,00000079,00000151,00000003,00013779,00004958,00000000,00000000,00000000,00000006,00000054,00000477,00000001,00000371,00000065,00000072,00000000,00000042,00000000,00000000,00000000,00003050,00000000,00000034,00000000,                                                                                                    
R163,14TH STREET-6TH AVENUE        ,00044156,00002521,00000240,00000529,00000021,00019030,00032720,00000000,00000000,00000000,00000154,00000826,00000354,00000038,00004575,00001355,00001022,00000000,00000853,00000000,00000000,00000000,00003030,00000000,00000052,00000000,                                                                                                    
R164,66TH STREET-BROADWAY          ,00047264,00007676,00000429,00001210,00000134,00021055,00030799,00000000,00000001,00000000,00000121,00000774,00001038,00000335,00003522,00001804,00000798,00000000,00000926,00000000,00000000,00000000,00009861,00000000,00000050,00000000,                                                                                                    
R165,TOMPKINSVILLE                 ,00002207,00000075,00000012,00000039,00000000,00000835,00000242,00000000,00000000,00000000,00000005,00000008,00000004,00000000,00000018,00000037,00000000,00000000,00000006,00000000,00000000,00000000,00000350,00000000,00000002,00000000,                                                                                                    
R166,79TH STREET-BROADWAY          ,00035720,00004537,00000331,00000887,00000060,00019089,00025236,00000000,00000000,00000000,00000077,00000451,00000680,00000036,00002426,00001112,00000699,00000000,00000994,00000000,00000000,00000000,00002268,00000000,00000021,00000000,                                                                                                    
R167,86TH STREET-BROADWAY          ,00036941,00005934,00000426,00001120,00000023,00020054,00029450,00000000,00000000,00000000,00000093,00000467,00000824,00000042,00003061,00001503,00000834,00000000,00000676,00000000,00000000,00000000,00004002,00000000,00000052,00000000,                                                                                                    
R168,96TH STREET-BROADWAY          ,00067001,00011226,00000959,00002744,00000068,00039672,00060327,00000000,00000000,00000000,00000106,00001077,00002033,00000128,00006686,00002335,00001720,00000000,00001093,00000000,00000000,00000000,00006527,00000000,00000099,00000000,                                                                                                    
R169,137TH STREET-BROADWAY         ,00021827,00001898,00000305,00000492,00000007,00023127,00020171,00000000,00000000,00000000,00000023,00000076,00000941,00000006,00001766,00000317,00000491,00000000,00000339,00000000,00000000,00000000,00004093,00000000,00000049,00000000,                                                                                                    
R170,14TH STREET-UNION SQUARE      ,00209931,00014372,00001498,00003829,00000412,00108890,00169168,00000000,00000000,00000000,00000694,00002986,00002683,00000605,00020599,00007103,00004294,00000000,00003718,00000000,00000000,00000000,00017690,00000000,00000460,00000000,                                                                                                    
R171,7TH AVENUE-PARK PLACE         ,00020599,00001681,00000139,00000298,00000003,00007409,00019800,00000000,00000000,00000000,00000009,00000336,00000271,00000005,00003159,00000935,00000611,00000000,00000358,00000000,00000000,00000000,00001964,00000000,00000045,00000000,                                                                                                    
R172,BRIGHTON BEACH-CONEY ISLAND   ,00025911,00003368,00000292,00000901,00000010,00011948,00016964,00000000,00000000,00000000,00000013,00000258,00000771,00000010,00000615,00000346,00000208,00000000,00000284,00000000,00000000,00000000,00003788,00000000,00001945,00000000,                                                                                                    
R173,207TH STREET-BROADWAY         ,00009603,00001060,00000159,00000345,00000004,00006818,00009867,00000000,00000000,00000000,00000022,00000095,00000505,00000004,00001229,00000174,00000265,00000000,00000095,00000000,00000000,00000000,00002035,00000000,00000007,00000000,                                                                                                    
R174,181ST STREET-FT WASH AVE      ,00012977,00001881,00000128,00000337,00000005,00007208,00013764,00000000,00000000,00000000,00000011,00000205,00000340,00000014,00001665,00000399,00000341,00000000,00000169,00000000,00000000,00000000,00002330,00000000,00000012,00000000,                                                                                                    
R175,8TH AVENUE-14TH STREET        ,00096930,00004735,00000442,00001199,00000189,00055385,00062937,00000000,00000000,00000000,00000234,00001237,00001139,00000244,00009661,00003217,00001723,00000000,00003068,00000000,00000000,00000000,00009699,00000000,00000135,00000000,                                                                                                    
R176,33RD STREET-PARK AVENUE       ,00059173,00003828,00000283,00000740,00000089,00025144,00035614,00000000,00000000,00000000,00000443,00001081,00000634,00000129,00005121,00001702,00000820,00000000,00001264,00000000,00000000,00000000,00003404,00000000,00000061,00000000,                                                                                                    
R177,68TH STREET-HUNTER COLLEGE    ,00040744,00004048,00000271,00000667,00000138,00015836,00022542,00000000,00000000,00000000,00000197,00000531,00000821,00000235,00002326,00001285,00000524,00000000,00000525,00000000,00000000,00000000,00003156,00000000,00000033,00000000,                                                                                                    
R178,77TH STREET-LEXINGTON AVE     ,00057183,00005894,00000321,00000896,00000117,00024493,00032112,00000000,00000000,00000000,00000232,00000952,00001224,00000180,00003294,00001810,00000770,00000000,00001012,00000000,00000000,00000000,00003283,00000000,00000066,00000000,                                                                                                    
R179,86TH STREET-LEXINGTON AVE     ,00089638,00008664,00000635,00001460,00000165,00046962,00060486,00000000,00000000,00000000,00000326,00001465,00001363,00000266,00006842,00003364,00001641,00000000,00001588,00000000,00000001,00000000,00006062,00000000,00000152,00000000,                                                                                                    
R180,103RD STREET-LEXINGTON AVE    ,00024177,00002208,00000226,00000563,00000016,00018465,00015423,00000000,00000000,00000000,00000057,00000132,00000994,00000037,00001409,00000377,00000374,00000000,00000310,00000000,00000000,00000000,00005814,00000000,00000060,00000000,                                                                                                    
R181,110TH STREET-LEXINGTON AVE    ,00019190,00001639,00000275,00000526,00000006,00015891,00014678,00000000,00000000,00000000,00000056,00000105,00000555,00000013,00001604,00000267,00000357,00000000,00000246,00000000,00000000,00000000,00004337,00000000,00000108,00000000,                                                                                                    
R182,116TH STREET-LEXINGTON AVE    ,00023287,00001988,00000418,00000829,00000013,00024342,00018266,00000000,00000000,00000000,00000040,00000147,00000801,00000010,00001800,00000390,00000328,00000000,00000275,00000002,00000000,00000000,00006028,00000000,00000112,00000000,                                                                                                    
R183,BEDFORD PARK BLVD-JEROME AV   ,00007329,00000493,00000111,00000171,00000001,00006384,00003947,00000000,00000000,00000000,00000015,00000043,00000229,00000001,00000442,00000063,00000057,00000000,00000029,00000000,00000000,00000000,00004396,00000000,00000029,00000000,                                                                                                    
R184,CORTELYOU RD-EAST 16TH ST     ,00013245,00001073,00000115,00000163,00000003,00007076,00010652,00000000,00000000,00000000,00000037,00000097,00000382,00000002,00001233,00000221,00000268,00000000,00000102,00000000,00000000,00000000,00002435,00000000,00000139,00000000,                                                                                                    
R185,DYCKMAN STREET-BROADWAY       ,00008184,00000751,00000060,00000155,00000002,00005601,00007270,00000000,00000000,00000000,00000007,00000085,00000313,00000000,00000908,00000161,00000163,00000000,00000076,00000000,00000000,00000000,00002137,00000000,00000014,00000000,                                                                                                    
R186,86TH ST-CENTRAL PARK WEST     ,00014749,00001741,00000098,00000391,00000024,00006957,00012310,00000000,00000000,00000000,00000041,00000295,00000242,00000035,00001439,00000627,00000358,00000000,00000318,00000000,00000000,00000000,00002397,00000000,00000012,00000000,                                                                                                    
R187,81ST STREET-MUSEUM            ,00026686,00002087,00000130,00000344,00000034,00016071,00014001,00000000,00000000,00000000,00000052,00000274,00000388,00000053,00001810,00000747,00000380,00000000,00001075,00000000,00000000,00000000,00002035,00000000,00000019,00000000,                                                                                                    
R188,50TH STREET-8TH AVENUE        ,00047179,00002485,00000275,00000677,00000184,00025141,00025665,00000000,00000000,00000000,00000119,00000531,00000686,00000173,00002961,00001372,00000794,00000000,00002161,00000000,00000000,00000000,00005174,00000000,00000065,00000000,                                                                                                    
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00026832,00002430,00000123,00000418,00000030,00012754,00013825,00000000,00000001,00000000,00000055,00000351,00000328,00000034,00001545,00000799,00000411,00000000,00000823,00000000,00000000,00000000,00000748,00000000,00000022,00000000,                                                                                                    
R190,23RD STREET-7TH AVENUE        ,00029127,00002883,00000331,00000785,00000043,00015181,00020884,00000000,00000000,00000000,00000140,00000434,00000547,00000068,00002486,00000982,00000640,00000000,00000641,00000000,00000000,00000000,00002938,00000000,00000034,00000000,                                                                                                    
R191,103RD STREET-BROADWAY         ,00023283,00004335,00000287,00001018,00000012,00016737,00019662,00000000,00000000,00000000,00000045,00000248,00001059,00000015,00001661,00000598,00000513,00000000,00000769,00000000,00000000,00000000,00003151,00000000,00000039,00000000,                                                                                                    
R192,110TH STREET-BROADWAY         ,00026878,00003496,00000216,00000813,00000013,00012656,00020659,00000000,00000000,00000000,00000056,00000225,00000583,00000048,00001798,00000737,00000511,00000000,00000607,00000000,00000000,00000000,00002970,00000000,00000022,00000000,                                                                                                    
R193,157TH STREET-BROADWAY         ,00018119,00002018,00000326,00000589,00000003,00021133,00017903,00000000,00000000,00000000,00000014,00000114,00000833,00000011,00001568,00000169,00000320,00000000,00000252,00000000,00000000,00000000,00002845,00000000,00000059,00000000,                                                                                                    
R194,BLEECKER ST-LAFAYETTE ST      ,00033142,00001670,00000135,00000342,00000067,00017334,00022494,00000000,00000000,00000000,00000069,00000491,00000271,00000112,00002649,00001029,00000553,00000000,00000825,00000000,00000000,00000000,00001266,00000000,00000047,00000000,                                                                                                    
R195,161ST STREET-YANKEE STADIUM   ,00084157,00004012,00000614,00001064,00000101,00048531,00029624,00000000,00000000,00000000,00000110,00000604,00001828,00000101,00004407,00001299,00000601,00000000,00001709,00000000,00000001,00000000,00007356,00000000,00000161,00000000,                                                                                                    
R196,PROSPECT PARK-EMPIRE BLVD     ,00019128,00001262,00000276,00000390,00000001,00013294,00018223,00000000,00000000,00000000,00000012,00000204,00000473,00000007,00002334,00000356,00000466,00000000,00000329,00000000,00000000,00000000,00002502,00000000,00000123,00000000,                                                                                                    
R197,36TH STREET-4TH AVENUE        ,00027114,00001434,00000220,00000603,00000027,00017068,00021277,00000000,00000000,00000000,00000032,00000249,00000562,00000033,00001677,00000457,00000478,00000000,00000241,00000000,00000000,00000000,00004353,00000000,00000138,00000000,                                                                                                    
R198,NOSTRAND AVE-FULTON ST        ,00028640,00001500,00000449,00000534,00000003,00024350,00025523,00000000,00000000,00000000,00000022,00000221,00000721,00000005,00003435,00000326,00000535,00000000,00000700,00000000,00000000,00000000,00003972,00000000,00000062,00000000,                                                                                                    
R199,KINGSTON AVE-THROOP AVE       ,00011441,00000518,00000120,00000169,00000002,00009082,00008950,00000000,00000000,00000000,00000004,00000062,00000298,00000000,00001105,00000114,00000200,00000000,00000296,00000000,00000000,00000000,00002553,00000000,00000024,00000000,                                                                                                    
R200,EUCLID AVE-PITKIN AVE         ,00018226,00001072,00000290,00000431,00000006,00014997,00009147,00000000,00000000,00000000,00000018,00000076,00000791,00000000,00000863,00000077,00000122,00000000,00000124,00000000,00000000,00000000,00004725,00000000,00000130,00000000,                                                                                                    
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00034447,00002977,00000346,00000988,00000014,00021503,00026218,00000000,00000000,00000000,00000056,00000311,00000997,00000030,00002073,00000399,00000417,00000000,00000348,00000000,00000000,00000000,00005791,00000000,00000351,00000000,                                                                                                    
R202,63RD DRIVE-REGO PARK          ,00028121,00004504,00000295,00001094,00000025,00011775,00022988,00000000,00000000,00000000,00000038,00000426,00000981,00000036,00002182,00000600,00000488,00000000,00000261,00000000,00000000,00000000,00002098,00000000,00000155,00000000,                                                                                                    
R203,23RD STREET-6TH AVENUE        ,00028149,00001371,00000113,00000397,00000031,00008712,00018969,00000000,00000000,00000000,00000156,00000812,00000254,00000027,00002556,00001175,00000594,00000000,00000399,00000000,00000000,00000000,00001075,00000000,00000015,00000000,                                                                                                    
R204,CHURCH AVE-MCDONALD AVE       ,00016373,00001575,00000188,00000608,00000006,00010161,00015486,00000000,00000000,00000000,00000016,00000193,00000446,00000012,00001206,00000329,00000252,00000000,00000164,00000000,00000000,00000000,00003462,00000000,00000094,00000000,                                                                                                    
R205,149TH ST-GRAND CONCOURSE      ,00018836,00001092,00000380,00000451,00000008,00018118,00010640,00000000,00000000,00000000,00000027,00000055,00000513,00000027,00002898,00000166,00000180,00000000,00000102,00000000,00000000,00000000,00006120,00000000,00000071,00000000,                                                                                                    
R206,125TH STREET-LENOX AVENUE     ,00023358,00002018,00000584,00000923,00000027,00023407,00019197,00000000,00000000,00000000,00000082,00000136,00000966,00000048,00002671,00000344,00000427,00000000,00000380,00000000,00000000,00000000,00003792,00000000,00000065,00000000,                                                                                                    
R207,135TH STREET-LENOX AVENUE     ,00021899,00002190,00000532,00000883,00000015,00020555,00019193,00000000,00000000,00000000,00000034,00000092,00000874,00000020,00003861,00000299,00000511,00000000,00000289,00000000,00000000,00000000,00004193,00000000,00000048,00000000,                                                                                                    
R208,103RD ST-ROOSEVELT AVE        ,00038531,00001352,00000256,00000440,00000001,00046121,00015887,00000000,00000000,00000000,00000018,00000084,00001141,00000010,00000865,00000202,00000207,00000000,00000205,00000000,00000000,00000000,00006418,00000000,00000382,00000000,                                                                                                    
R209,STERLING ST-NOSTRAND AVE      ,00010351,00001028,00000211,00000220,00000001,00007101,00008042,00000000,00000000,00000000,00000002,00000098,00000399,00000002,00001050,00000124,00000225,00000000,00000120,00000000,00000000,00000000,00001542,00000000,00000043,00000000,                                                                                                    
R210,BEVERLY RD-NOSTRAND AVE       ,00008455,00000681,00000106,00000158,00000000,00005901,00004317,00000000,00000000,00000000,00000006,00000065,00000269,00000000,00000593,00000080,00000110,00000000,00000056,00000000,00000000,00000000,00001823,00000000,00000031,00000000,                                                                                                    
R211,KINGS HIGHWAY-EAST 16TH ST    ,00034161,00003988,00000342,00001371,00000004,00015332,00026382,00000000,00000000,00000000,00000042,00000620,00000913,00000011,00001782,00000985,00000330,00000000,00000165,00000000,00000000,00000000,00005342,00000000,00000416,00000000,                                                                                                    
R212,59TH STREET-4TH AVENUE        ,00025873,00001675,00000169,00000714,00000009,00015366,00018931,00000000,00000000,00000000,00000042,00000180,00000532,00000014,00001174,00000232,00000280,00000000,00000160,00000000,00000000,00000000,00004687,00000000,00000179,00000000,                                                                                                    
R213,BAY RIDGE AVE-4TH AVENUE      ,00013482,00001147,00000119,00000356,00000002,00006203,00010855,00000000,00000000,00000000,00000072,00000119,00000397,00000017,00000847,00000281,00000175,00000000,00000134,00000000,00000000,00000000,00002472,00000000,00000061,00000000,                                                                                                    
R214,77TH STREET-4TH AVENUE        ,00011430,00001038,00000076,00000211,00000002,00004055,00007982,00000000,00000000,00000000,00000028,00000245,00000217,00000002,00000899,00000280,00000163,00000000,00000101,00000000,00000000,00000000,00001230,00000000,00000030,00000000,                                                                                                    
R215,86TH STREET-4TH AVENUE        ,00016389,00001286,00000189,00000641,00000005,00010306,00014905,00000000,00000000,00000000,00000143,00000200,00000370,00000008,00001107,00000405,00000237,00000000,00000090,00000000,00000000,00000000,00003609,00000000,00000102,00000000,                                                                                                    
R216,BAY RIDGE - 95TH STREET       ,00012698,00001430,00000103,00000294,00000004,00004409,00008203,00000000,00000000,00000000,00000057,00000226,00000358,00000003,00000781,00000430,00000161,00000000,00000092,00000000,00000000,00000000,00001082,00000000,00000019,00000000,                                                                                                    
R217,HOYT ST-SCHERMERHORN ST       ,00021053,00001149,00000152,00000278,00000001,00012406,00014852,00000000,00000000,00000000,00000014,00000188,00000407,00000002,00002093,00000462,00000418,00000000,00000505,00000000,00000000,00000000,00001988,00000000,00000078,00000000,                                                                                                    
R218,ELMHURST AVE-BROADWAY         ,00016949,00002125,00000198,00000758,00000001,00009868,00019322,00000000,00000000,00000000,00000014,00000128,00000653,00000015,00000978,00000177,00000276,00000000,00000156,00000000,00000000,00000000,00003227,00000000,00000117,00000000,                                                                                                    
R219,67TH AVENUE-QUEENS BLVD       ,00014956,00002353,00000100,00000606,00000000,00004136,00012861,00000000,00000000,00000000,00000014,00000297,00000649,00000011,00001344,00000449,00000319,00000000,00000139,00000000,00000000,00000000,00003690,00000000,00000026,00000000,                                                                                                    
R220,CARROLL ST-PRESIDENT ST       ,00022760,00001389,00000099,00000227,00000003,00008944,00018709,00000000,00000000,00000000,00000011,00000427,00000260,00000008,00002956,00000867,00000640,00000000,00000476,00000000,00000000,00000000,00003319,00000000,00000016,00000000,                                                                                                    
R221,167TH STREET-RIVER AVENUE     ,00014843,00000762,00000178,00000250,00000005,00016971,00007819,00000000,00000000,00000000,00000020,00000052,00000548,00000003,00000969,00000042,00000087,00000000,00000057,00000000,00000000,00000000,00003106,00000000,00000059,00000000,                                                                                                    
R222,177TH STREET-PARKCHESTER      ,00027569,00002046,00000319,00000684,00000001,00021944,00018558,00000000,00000000,00000000,00000135,00000238,00000851,00000016,00002336,00000213,00000197,00000000,00000124,00000000,00000000,00000000,00005396,00000000,00000121,00000000,                                                                                                    
R223,46TH ST-BLISS ST              ,00024313,00002135,00000249,00000505,00000024,00017274,00022912,00000000,00000000,00000000,00000012,00000145,00000715,00000022,00001712,00000354,00000372,00000000,00000302,00000000,00000000,00000000,00003206,00000000,00000211,00000000,                                                                                                    
R224,CLARK STREET-HENRY STREET     ,00007393,00001162,00000048,00000208,00000011,00002821,00006298,00000000,00000000,00000000,00000007,00000135,00000141,00000017,00000879,00000291,00000201,00000000,00000133,00000000,00000000,00000000,00000529,00000000,00000004,00000000,                                                                                                    
R225,HOYT STREET-HOYT STREET       ,00005059,00000541,00000073,00000099,00000030,00003087,00003524,00000000,00000000,00000000,00000002,00000028,00000124,00000039,00000520,00000098,00000063,00000000,00000043,00000000,00000000,00000000,00001801,00000000,00000019,00000000,                                                                                                    
R226,GUN HILL ROAD-SEYMOUR         ,00010160,00000612,00000159,00000188,00000001,00006252,00003798,00000000,00000000,00000000,00000027,00000100,00000334,00000001,00000664,00000072,00000088,00000000,00000040,00000000,00000000,00000000,00001973,00000000,00000029,00000000,                                                                                                    
R227,RECTOR STREET-CHURCH STREET   ,00013724,00000704,00000051,00000167,00000013,00005506,00009099,00000000,00000000,00000001,00000667,00000279,00000120,00000016,00001183,00000438,00000233,00000000,00000384,00000000,00000000,00000000,00000637,00000000,00000013,00000000,                                                                                                    
R228,AVENUE J-EAST 16TH STREET     ,00010811,00001171,00000150,00000438,00000003,00007277,00008875,00000000,00000000,00000000,00000012,00000198,00000255,00000008,00000479,00000261,00000137,00000000,00000053,00000000,00000000,00000000,00001876,00000000,00000226,00000000,                                                                                                    
R229,AVENUE M-EAST 16TH STREET     ,00012202,00001310,00000162,00000334,00000000,00006070,00007956,00000000,00000000,00000000,00000010,00000190,00000338,00000007,00000403,00000384,00000128,00000000,00000064,00000000,00000000,00000000,00003634,00000000,00000123,00000000,                                                                                                    
R230,NECK ROAD-EAST 16TH STREET    ,00009226,00001276,00000060,00000381,00000001,00002585,00008363,00000000,00000000,00000000,00000005,00000198,00000313,00000002,00000482,00000256,00000113,00000000,00000042,00000000,00000000,00000000,00001731,00000000,00000047,00000000,                                                                                                    
R231,UNION STREET-4TH AVENUE       ,00013206,00000863,00000120,00000161,00000007,00005391,00010514,00000000,00000000,00000000,00000007,00000237,00000287,00000000,00001487,00000520,00000361,00000000,00000203,00000000,00000000,00000000,00001099,00000000,00000017,00000000,                                                                                                    
R232,45TH STREET-4TH AVENUE        ,00014990,00000945,00000128,00000334,00000007,00008696,00008287,00000000,00000000,00000000,00000013,00000079,00000372,00000009,00000632,00000098,00000142,00000000,00000083,00000000,00000000,00000000,00003130,00000000,00000064,00000000,                                                                                                    
