     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/05/2018-05/11/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R141,71ST AVE-CONTINENTAL AVE      ,00051872,00007129,00000600,00002029,00000075,00022404,00045359,00000000,00000000,00000000,00000117,00001251,00001544,00000041,00004436,00001977,00000823,00000000,00000459,00000000,00000000,00000000,00006655,00000000,00000523,00000000,                                                                                                    
R142,ESSEX ST-DELANCEY ST          ,00052971,00003368,00000357,00001156,00000070,00033814,00039749,00000000,00000001,00000000,00000164,00000586,00001240,00000030,00004450,00001042,00000926,00000000,00001360,00000000,00000000,00000000,00011287,00000000,00000346,00000000,                                                                                                    
R143,28TH STREET-PARK AVE SOUTH    ,00053969,00003176,00000237,00000632,00000185,00023034,00035190,00000000,00000000,00000000,00000221,00001021,00000689,00000173,00005963,00001709,00000964,00000000,00000825,00000000,00000000,00000000,00001872,00000000,00000204,00000000,                                                                                                    
R144,96TH STREET-LEXINGTON AVE     ,00037571,00003918,00000286,00000692,00000060,00018835,00029483,00000000,00000000,00000000,00000252,00000501,00000857,00000113,00003048,00001413,00000951,00000000,00000399,00000000,00000000,00000000,00005758,00000000,00000211,00000000,                                                                                                    
R145,241ST ST-WHITE PLAINS RD      ,00011334,00000660,00000139,00000113,00000009,00008254,00003297,00000000,00000000,00000000,00000010,00000039,00000534,00000000,00000396,00000029,00000032,00000000,00000043,00000000,00000000,00000000,00002231,00000000,00000154,00000000,                                                                                                    
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00017553,00001082,00000239,00000456,00000002,00022667,00010766,00000000,00000000,00000000,00000037,00000085,00000811,00000003,00001433,00000093,00000082,00000000,00000085,00000000,00000000,00000000,00004325,00000000,00000437,00000000,                                                                                                    
R147,61ST STREET-ROOSEVELT AVE     ,00035497,00002951,00000311,00000900,00000290,00022687,00029812,00000000,00000000,00000000,00000028,00000321,00000962,00000341,00001828,00000676,00000534,00000000,00000487,00000000,00000000,00000000,00004851,00000000,00000472,00000000,                                                                                                    
R148,PARKSIDE AVE-OCEAN AVE        ,00011739,00000815,00000186,00000344,00000000,00010153,00012157,00000000,00000000,00000000,00000018,00000077,00000524,00000001,00001528,00000182,00000306,00000000,00000169,00000000,00000000,00000000,00001573,00000000,00000156,00000000,                                                                                                    
R149,NEWKIRK PLAZA                 ,00020955,00002131,00000326,00000627,00000012,00014197,00018413,00000000,00000000,00000000,00000027,00000250,00000705,00000011,00001881,00000398,00000419,00000000,00000134,00000000,00000000,00000000,00004220,00000000,00000563,00000000,                                                                                                    
R150,AVENUE U-EAST 16TH STREET     ,00013681,00001892,00000153,00000927,00000002,00006567,00014084,00000000,00000000,00000000,00000012,00000234,00000390,00000000,00000634,00000329,00000173,00000000,00000051,00000000,00000000,00000000,00002726,00000000,00000229,00000000,                                                                                                    
R151,STILLWELL AVE-CONEY ISLAND    ,00028043,00002143,00000351,00001366,00000004,00022591,00015927,00000000,00000000,00000000,00000043,00000124,00000797,00000017,00000776,00000208,00000176,00000000,00000613,00000000,00000000,00000000,00004809,00000000,00000517,00000000,                                                                                                    
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00020966,00001144,00000370,00000601,00000009,00020127,00013581,00000000,00000000,00000000,00000035,00000231,00000573,00000000,00002369,00000178,00000159,00000000,00000086,00000000,00000000,00000000,00003725,00000000,00000405,00000000,                                                                                                    
R153,UTICA AVE-STUYVESANT AVE      ,00028385,00001501,00000526,00000541,00000006,00030491,00023957,00000000,00000000,00000000,00000023,00000215,00000870,00000001,00003006,00000260,00000439,00000000,00000638,00000000,00000000,00000000,00006245,00000000,00000375,00000000,                                                                                                    
R154,TREMONT AVE-179TH ST          ,00015553,00000989,00000286,00000363,00000011,00021766,00010152,00000000,00000000,00000000,00000011,00000098,00000585,00000001,00001145,00000036,00000119,00000000,00000124,00000000,00000000,00000000,00004016,00000000,00000592,00000000,                                                                                                    
R155,KINGSBRIDGE RD-196TH ST       ,00015200,00000813,00000174,00000260,00000000,00016702,00009055,00000000,00000000,00000000,00000012,00000075,00000446,00000007,00000851,00000116,00000148,00000000,00000087,00000000,00000000,00000000,00004176,00000000,00000391,00000000,                                                                                                    
R156,BEDFORD PARK BLVD-203RD ST    ,00012556,00000879,00000148,00000274,00000015,00011924,00009076,00000000,00000000,00000000,00000019,00000101,00000488,00000005,00001221,00000132,00000117,00000000,00000099,00000000,00000000,00000000,00003764,00000000,00000283,00000000,                                                                                                    
R157,205TH ST-BAINBRIDGE AVE       ,00015805,00001072,00000220,00000330,00000003,00015714,00010615,00000000,00000000,00000000,00000022,00000098,00000563,00000006,00001422,00000076,00000138,00000000,00000073,00000000,00000000,00000000,00003407,00000000,00000449,00000000,                                                                                                    
R158,UNION TURNPIKE-KEW GARDENS    ,00035284,00003641,00000568,00001630,00000054,00026607,00038948,00000000,00000000,00000000,00000116,00000586,00001064,00000045,00003963,00000940,00000517,00000000,00000342,00000000,00000000,00000000,00003511,00000000,00000649,00000000,                                                                                                    
R159,116TH STREET-COLUMBIA         ,00039531,00002694,00000168,00000506,00000102,00011222,00021777,00000000,00000000,00000000,00000070,00000265,00000429,00000124,00001104,00001244,00000714,00000000,00000857,00000000,00000000,00000000,00001367,00000000,00000045,00000000,                                                                                                    
R160,ASTOR PLACE-4 AVENUE          ,00042423,00002994,00000176,00000507,00000101,00019197,00028803,00000000,00000000,00000000,00000108,00000604,00000410,00000169,00003646,00001305,00000695,00000000,00000976,00000000,00000000,00000000,00002252,00000000,00000157,00000000,                                                                                                    
R161,KINGSBRIDGE RD-JEROME AVE     ,00017603,00001062,00000205,00000306,00000011,00018949,00009249,00000000,00000000,00000000,00000034,00000076,00000640,00000004,00000929,00000158,00000236,00000000,00000086,00000000,00000000,00000000,00005268,00000000,00000493,00000000,                                                                                                    
R162,ELDER AVE-WESTCHESTER AVE     ,00013005,00000600,00000094,00000196,00000001,00015280,00005270,00000000,00000000,00000000,00000005,00000063,00000478,00000000,00000419,00000072,00000112,00000000,00000044,00000000,00000000,00000000,00004017,00000000,00000222,00000000,                                                                                                    
R163,14TH STREET-6TH AVENUE        ,00056093,00003626,00000341,00000733,00000036,00026326,00044163,00000000,00000000,00000000,00000215,00001046,00000440,00000031,00006075,00001924,00001297,00000000,00001057,00000000,00000000,00000000,00003985,00000000,00000183,00000000,                                                                                                    
R164,66TH STREET-BROADWAY          ,00051266,00009391,00000454,00001387,00000203,00024357,00035678,00000000,00000000,00000000,00000144,00000837,00001070,00000448,00004220,00002140,00000981,00000000,00001043,00000000,00000000,00000000,00012157,00000000,00000212,00000000,                                                                                                    
R165,TOMPKINSVILLE                 ,00002570,00000100,00000008,00000036,00000001,00000949,00000287,00000000,00000000,00000000,00000014,00000004,00000009,00000000,00000020,00000042,00000004,00000000,00000006,00000000,00000000,00000000,00000497,00000000,00000008,00000000,                                                                                                    
R166,79TH STREET-BROADWAY          ,00032632,00005154,00000393,00000998,00000057,00018901,00026439,00000000,00000000,00000000,00000080,00000532,00000724,00000036,00002658,00001222,00000815,00000000,00000723,00000000,00000000,00000000,00002606,00000000,00000080,00000000,                                                                                                    
R167,86TH STREET-BROADWAY          ,00037204,00007119,00000471,00001240,00000041,00021039,00032934,00000000,00000000,00000000,00000089,00000575,00000986,00000057,00003401,00001551,00000971,00000000,00000565,00000000,00000000,00000000,00004746,00000000,00000178,00000000,                                                                                                    
R168,96TH STREET-BROADWAY          ,00070966,00013408,00001024,00003134,00000075,00043077,00068036,00000000,00000000,00000000,00000136,00001264,00002246,00000162,00007793,00002492,00002090,00000000,00001105,00000000,00000000,00000000,00007966,00000000,00000417,00000000,                                                                                                    
R169,137TH STREET-BROADWAY         ,00028330,00002594,00000416,00000595,00000036,00029505,00028232,00000000,00000000,00000000,00000037,00000153,00001265,00000020,00002335,00000406,00000682,00000000,00000348,00000000,00000001,00000000,00005379,00000000,00000330,00000000,                                                                                                    
R170,14TH STREET-UNION SQUARE      ,00242102,00017534,00001697,00004141,00000569,00125013,00199495,00000000,00000001,00000000,00000963,00003725,00003175,00000795,00024621,00008574,00005144,00000000,00004009,00000000,00000000,00000000,00021933,00000002,00001321,00000000,                                                                                                    
R171,7TH AVENUE-PARK PLACE         ,00022445,00002136,00000151,00000352,00000001,00008803,00023252,00000000,00000000,00000000,00000012,00000373,00000307,00000005,00003759,00001131,00000775,00000000,00000336,00000000,00000000,00000000,00002510,00000000,00000061,00000000,                                                                                                    
R172,BRIGHTON BEACH-CONEY ISLAND   ,00027202,00003681,00000292,00000983,00000008,00013443,00018306,00000000,00000000,00000000,00000009,00000291,00000751,00000013,00000682,00000410,00000231,00000000,00000264,00000000,00000000,00000000,00004552,00000000,00002726,00000000,                                                                                                    
R173,207TH STREET-BROADWAY         ,00020523,00002398,00000310,00000684,00000010,00017621,00019888,00000000,00000000,00000000,00000089,00000183,00001021,00000009,00002377,00000401,00000444,00000000,00000256,00000000,00000000,00000000,00002699,00000000,00000312,00000000,                                                                                                    
R174,181ST STREET-FT WASH AVE      ,00021408,00003117,00000234,00000575,00000008,00014707,00023529,00000000,00000000,00000000,00000017,00000319,00000619,00000021,00002638,00000648,00000529,00000000,00000267,00000000,00000000,00000000,00003023,00000000,00000244,00000000,                                                                                                    
R175,8TH AVENUE-14TH STREET        ,00107181,00005480,00000539,00001370,00000260,00064456,00074422,00000000,00000000,00000000,00000337,00001554,00001225,00000326,00011893,00003945,00002025,00000000,00003328,00000000,00000000,00000000,00012807,00000000,00000400,00000000,                                                                                                    
R176,33RD STREET-PARK AVENUE       ,00066906,00004805,00000291,00000829,00000092,00029342,00043421,00000000,00000000,00000000,00000730,00001324,00000680,00000136,00006492,00002094,00001036,00000000,00001295,00000000,00000000,00000000,00004014,00000000,00000198,00000000,                                                                                                    
R177,68TH STREET-HUNTER COLLEGE    ,00055182,00005500,00000356,00000800,00000253,00024174,00038810,00000000,00000000,00000000,00000361,00000623,00000949,00000316,00003115,00001957,00000812,00000000,00000584,00000000,00000000,00000000,00004423,00000000,00000253,00000000,                                                                                                    
R178,77TH STREET-LEXINGTON AVE     ,00063570,00007297,00000325,00001075,00000162,00029764,00038871,00000000,00000000,00000000,00000261,00001136,00001364,00000199,00004042,00002128,00000942,00000000,00001091,00000000,00000000,00000000,00004136,00000000,00000195,00000000,                                                                                                    
R179,86TH STREET-LEXINGTON AVE     ,00095534,00010963,00000762,00001717,00000263,00052469,00069799,00000000,00000000,00000000,00000437,00001697,00001638,00000407,00007846,00003932,00001793,00000000,00001519,00000000,00000000,00000000,00007124,00000000,00000602,00000000,                                                                                                    
R180,103RD STREET-LEXINGTON AVE    ,00026448,00002538,00000262,00000584,00000018,00021225,00018304,00000000,00000000,00000000,00000083,00000175,00001048,00000042,00001674,00000612,00000396,00000000,00000319,00000000,00000000,00000000,00007284,00000002,00000331,00000000,                                                                                                    
R181,110TH STREET-LEXINGTON AVE    ,00020842,00001851,00000281,00000596,00000016,00018844,00017211,00000000,00000000,00000000,00000063,00000122,00000726,00000025,00001847,00000316,00000423,00000000,00000216,00000000,00000000,00000000,00005556,00000000,00000365,00000000,                                                                                                    
R182,116TH STREET-LEXINGTON AVE    ,00027023,00002285,00000457,00000853,00000018,00028834,00022182,00000000,00000000,00000000,00000064,00000167,00000946,00000007,00002095,00000399,00000366,00000000,00000328,00000000,00000000,00000000,00007512,00000000,00000442,00000000,                                                                                                    
R183,BEDFORD PARK BLVD-JEROME AV   ,00009360,00000550,00000109,00000173,00000008,00008437,00005958,00000000,00000000,00000000,00000017,00000051,00000275,00000000,00000627,00000107,00000051,00000000,00000030,00000000,00000000,00000000,00006336,00000000,00000310,00000000,                                                                                                    
R184,CORTELYOU RD-EAST 16TH ST     ,00013941,00001172,00000125,00000198,00000001,00007927,00012134,00000000,00000000,00000000,00000035,00000154,00000427,00000002,00001439,00000262,00000298,00000000,00000123,00000000,00000000,00000000,00002906,00000000,00000254,00000000,                                                                                                    
R185,DYCKMAN STREET-BROADWAY       ,00014517,00001325,00000183,00000344,00000002,00011788,00012840,00000000,00000000,00000000,00000024,00000133,00000597,00000003,00001463,00000233,00000281,00000000,00000202,00000000,00000000,00000000,00003006,00000000,00000221,00000000,                                                                                                    
R186,86TH ST-CENTRAL PARK WEST     ,00020771,00002650,00000133,00000467,00000036,00010600,00017355,00000000,00000000,00000000,00000055,00000389,00000335,00000055,00002013,00000835,00000464,00000000,00000544,00000000,00000000,00000000,00002982,00000000,00000078,00000000,                                                                                                    
R187,81ST STREET-MUSEUM            ,00030980,00002841,00000161,00000429,00000055,00021285,00018319,00000000,00000000,00000000,00000085,00000327,00000470,00000065,00002393,00000931,00000492,00000000,00001350,00000000,00000000,00000000,00002520,00000000,00000089,00000000,                                                                                                    
R188,50TH STREET-8TH AVENUE        ,00048920,00002778,00000258,00000794,00000251,00027547,00028930,00000000,00000000,00000000,00000154,00000604,00000766,00000201,00003695,00001688,00000855,00000000,00002289,00000000,00000000,00000000,00007016,00000000,00000191,00000000,                                                                                                    
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00027109,00002914,00000175,00000479,00000030,00013795,00015190,00000000,00000000,00000000,00000065,00000359,00000405,00000052,00001785,00000926,00000485,00000000,00000842,00000000,00000000,00000000,00000867,00000000,00000049,00000000,                                                                                                    
R190,23RD STREET-7TH AVENUE        ,00031653,00003579,00000361,00000895,00000082,00016809,00024397,00000000,00000000,00000000,00000128,00000466,00000611,00000074,00002942,00001208,00000683,00000000,00000667,00000000,00000000,00000000,00003483,00000000,00000146,00000000,                                                                                                    
R191,103RD STREET-BROADWAY         ,00024399,00005089,00000357,00001085,00000015,00018607,00022207,00000000,00000000,00000000,00000037,00000247,00001125,00000014,00001902,00000774,00000624,00000000,00000637,00000000,00000000,00000000,00003778,00000000,00000161,00000000,                                                                                                    
R192,110TH STREET-BROADWAY         ,00030057,00004181,00000311,00000902,00000039,00014510,00022970,00000000,00000000,00000000,00000046,00000226,00000756,00000029,00002160,00000850,00000603,00000000,00000612,00000000,00000000,00000000,00003591,00000000,00000101,00000000,                                                                                                    
R193,157TH STREET-BROADWAY         ,00014537,00001812,00000273,00000545,00000000,00017665,00015599,00000000,00000000,00000000,00000005,00000108,00000640,00000002,00001380,00000170,00000268,00000000,00000157,00000000,00000000,00000000,00003329,00000000,00000276,00000000,                                                                                                    
R194,BLEECKER ST-LAFAYETTE ST      ,00038085,00001965,00000141,00000414,00000076,00020930,00027585,00000000,00000000,00000000,00000083,00000604,00000352,00000131,00003502,00001280,00000680,00000000,00000913,00000000,00000000,00000000,00001423,00000000,00000191,00000000,                                                                                                    
R195,161ST STREET-YANKEE STADIUM   ,00098517,00004606,00000640,00001225,00000177,00056159,00037561,00000000,00000000,00000000,00000153,00000897,00002089,00000122,00006044,00001891,00000816,00000000,00001916,00000000,00000000,00000000,00009284,00000000,00001058,00000000,                                                                                                    
R196,PROSPECT PARK-EMPIRE BLVD     ,00021685,00001804,00000319,00000445,00000002,00015764,00021937,00000000,00000000,00000000,00000013,00000225,00000442,00000004,00002697,00000425,00000528,00000000,00000372,00000000,00000000,00000000,00003033,00000000,00000378,00000000,                                                                                                    
R197,36TH STREET-4TH AVENUE        ,00028505,00001583,00000207,00000635,00000037,00018823,00023200,00000000,00000000,00000000,00000043,00000282,00000542,00000040,00001865,00000527,00000524,00000000,00000260,00000000,00000000,00000000,00005146,00000000,00000311,00000000,                                                                                                    
R198,NOSTRAND AVE-FULTON ST        ,00031687,00001793,00000500,00000551,00000010,00029726,00031547,00000000,00000000,00000000,00000024,00000216,00000911,00000005,00004182,00000493,00000637,00000000,00000821,00000000,00000000,00000000,00004917,00000000,00000342,00000000,                                                                                                    
R199,KINGSTON AVE-THROOP AVE       ,00012384,00000617,00000138,00000184,00000003,00010847,00010566,00000000,00000000,00000000,00000012,00000072,00000315,00000000,00001393,00000158,00000229,00000000,00000328,00000000,00000000,00000000,00003510,00000000,00000090,00000000,                                                                                                    
R200,EUCLID AVE-PITKIN AVE         ,00020517,00001228,00000313,00000451,00000004,00017064,00010916,00000000,00000000,00000000,00000020,00000091,00000886,00000000,00001039,00000101,00000140,00000000,00000132,00000000,00000000,00000000,00006153,00000000,00000442,00000000,                                                                                                    
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00038774,00003567,00000430,00001080,00000021,00026230,00032377,00000000,00000000,00000000,00000085,00000423,00001158,00000023,00002630,00000460,00000464,00000000,00000351,00000000,00000000,00000000,00006977,00000000,00000824,00000000,                                                                                                    
R202,63RD DRIVE-REGO PARK          ,00033399,00005651,00000397,00001254,00000024,00014481,00028302,00000000,00000000,00000000,00000060,00000592,00001216,00000036,00002709,00000807,00000613,00000000,00000279,00000000,00000000,00000000,00002664,00000000,00000326,00000000,                                                                                                    
R203,23RD STREET-6TH AVENUE        ,00041097,00002149,00000241,00000671,00000052,00015456,00029116,00000000,00000000,00000000,00000238,00001022,00000364,00000029,00003672,00001604,00000852,00000000,00000652,00000000,00000000,00000000,00001439,00000000,00000126,00000000,                                                                                                    
R204,CHURCH AVE-MCDONALD AVE       ,00022101,00002213,00000245,00000843,00000008,00013685,00020010,00000000,00000000,00000000,00000034,00000239,00000637,00000012,00001440,00000414,00000308,00000000,00000193,00000000,00000000,00000000,00004377,00000000,00000292,00000000,                                                                                                    
R205,149TH ST-GRAND CONCOURSE      ,00023615,00001351,00000426,00000522,00000020,00024998,00014381,00000000,00000000,00000000,00000047,00000104,00000671,00000027,00003379,00000236,00000218,00000000,00000115,00000000,00000000,00000000,00008281,00000000,00002509,00000000,                                                                                                    
R206,125TH STREET-LENOX AVENUE     ,00025497,00002309,00000635,00001000,00000057,00026879,00021535,00000000,00000000,00000000,00000093,00000142,00000995,00000058,00002920,00000396,00000492,00000002,00000471,00000000,00000000,00000000,00004593,00000000,00000375,00000000,                                                                                                    
R207,135TH STREET-LENOX AVENUE     ,00023671,00002692,00000567,00000957,00000017,00023859,00021717,00000000,00000000,00000000,00000038,00000093,00001051,00000019,00004531,00000297,00000571,00000000,00000251,00000000,00000000,00000000,00005317,00000000,00000326,00000000,                                                                                                    
R208,103RD ST-ROOSEVELT AVE        ,00040379,00001412,00000270,00000410,00000011,00048989,00017129,00000000,00000000,00000000,00000020,00000119,00001113,00000011,00000921,00000672,00000456,00000000,00000189,00000000,00000000,00000001,00007627,00000000,00000770,00000000,                                                                                                    
R209,STERLING ST-NOSTRAND AVE      ,00010805,00001154,00000218,00000233,00000001,00007950,00008898,00000000,00000000,00000000,00000002,00000121,00000503,00000000,00001244,00000147,00000271,00000000,00000135,00000000,00000000,00000000,00001957,00000000,00000146,00000000,                                                                                                    
R210,BEVERLY RD-NOSTRAND AVE       ,00009137,00000768,00000142,00000150,00000001,00006848,00005032,00000000,00000000,00000000,00000007,00000073,00000290,00000001,00000720,00000077,00000106,00000000,00000077,00000000,00000000,00000000,00002189,00000000,00000131,00000000,                                                                                                    
R211,KINGS HIGHWAY-EAST 16TH ST    ,00038632,00004640,00000373,00001499,00000017,00017916,00030496,00000000,00000000,00000000,00000059,00000731,00001014,00000013,00002008,00001226,00000350,00000000,00000150,00000000,00000000,00000000,00006499,00000000,00000635,00000000,                                                                                                    
R212,59TH STREET-4TH AVENUE        ,00028252,00001843,00000168,00000761,00000012,00017109,00021668,00000000,00000000,00000000,00000050,00000219,00000612,00000017,00001359,00000244,00000337,00000000,00000164,00000000,00000000,00000000,00005714,00000000,00000429,00000000,                                                                                                    
R213,BAY RIDGE AVE-4TH AVENUE      ,00015624,00001370,00000114,00000398,00000006,00007320,00013073,00000000,00000000,00000000,00000072,00000151,00000417,00000012,00001017,00000364,00000206,00000000,00000123,00000000,00000000,00000000,00003217,00000000,00000164,00000000,                                                                                                    
R214,77TH STREET-4TH AVENUE        ,00013128,00001288,00000081,00000261,00000001,00004830,00009764,00000000,00000000,00000000,00000032,00000294,00000298,00000003,00001098,00000358,00000184,00000000,00000089,00000000,00000000,00000000,00001629,00000000,00000112,00000000,                                                                                                    
R215,86TH STREET-4TH AVENUE        ,00018571,00001520,00000214,00000777,00000000,00011986,00017704,00000000,00000000,00000000,00000175,00000218,00000505,00000007,00001202,00000550,00000315,00000000,00000102,00000000,00000000,00000000,00004616,00000000,00000500,00000000,                                                                                                    
R216,BAY RIDGE - 95TH STREET       ,00014430,00001646,00000129,00000299,00000003,00004998,00009535,00000000,00000000,00000000,00000064,00000275,00000386,00000010,00000892,00000555,00000221,00000000,00000073,00000000,00000000,00000000,00001312,00000000,00000085,00000000,                                                                                                    
R217,HOYT ST-SCHERMERHORN ST       ,00023981,00001376,00000169,00000350,00000004,00014946,00017229,00000000,00000000,00000000,00000020,00000223,00000509,00000004,00002400,00000544,00000480,00000000,00000566,00000000,00000000,00000000,00002374,00000000,00000203,00000000,                                                                                                    
R218,ELMHURST AVE-BROADWAY         ,00023113,00002714,00000284,00000947,00000004,00014779,00027985,00000000,00000000,00000000,00000023,00000172,00000834,00000027,00001337,00000212,00000392,00000000,00000212,00000000,00000000,00000000,00004619,00000000,00000347,00000000,                                                                                                    
R219,67TH AVENUE-QUEENS BLVD       ,00018076,00002906,00000156,00000657,00000009,00005189,00016378,00000000,00000000,00000000,00000030,00000395,00000631,00000013,00001741,00000579,00000396,00000000,00000172,00000000,00000000,00000000,00004527,00000000,00000106,00000000,                                                                                                    
R220,CARROLL ST-PRESIDENT ST       ,00025900,00001703,00000119,00000318,00000009,00010884,00022004,00000000,00000000,00000000,00000025,00000496,00000255,00000011,00003640,00001069,00000759,00000000,00000431,00000000,00000000,00000000,00004123,00000000,00000061,00000000,                                                                                                    
R221,167TH STREET-RIVER AVENUE     ,00015665,00000868,00000192,00000246,00000002,00019010,00008667,00000000,00000000,00000000,00000005,00000058,00000572,00000001,00001099,00000102,00000080,00000000,00000065,00000000,00000000,00000000,00003765,00000000,00000469,00000000,                                                                                                    
R222,177TH STREET-PARKCHESTER      ,00028722,00002367,00000346,00000735,00000003,00024273,00021016,00000000,00000000,00000000,00000136,00000291,00000949,00000017,00002630,00000226,00000228,00000000,00000120,00000000,00000000,00000000,00006506,00000000,00000644,00000000,                                                                                                    
R223,46TH ST-BLISS ST              ,00025042,00002290,00000257,00000560,00000018,00018696,00025267,00000000,00000000,00000000,00000019,00000179,00000747,00000018,00002000,00000346,00000419,00000000,00000242,00000000,00000000,00000000,00003741,00000000,00000301,00000000,                                                                                                    
R224,CLARK STREET-HENRY STREET     ,00009173,00001568,00000066,00000263,00000018,00004437,00008170,00000000,00000000,00000000,00000017,00000171,00000180,00000021,00001123,00000356,00000287,00000000,00000239,00000000,00000000,00000000,00000707,00000000,00000040,00000000,                                                                                                    
R225,HOYT STREET-HOYT STREET       ,00006638,00000758,00000110,00000133,00000036,00004465,00004784,00000000,00000000,00000000,00000002,00000051,00000166,00000044,00000666,00000118,00000106,00000000,00000051,00000000,00000000,00000000,00002259,00000000,00000089,00000000,                                                                                                    
R226,GUN HILL ROAD-SEYMOUR         ,00011115,00000702,00000154,00000180,00000001,00007220,00004278,00000000,00000000,00000000,00000031,00000109,00000410,00000000,00000768,00000111,00000089,00000000,00000060,00000000,00000000,00000000,00002376,00000000,00000246,00000000,                                                                                                    
R227,RECTOR STREET-CHURCH STREET   ,00014993,00001050,00000057,00000177,00000013,00006426,00011626,00000000,00000000,00000000,00000887,00000312,00000118,00000027,00001496,00000570,00000261,00000000,00000408,00000000,00000000,00000000,00000789,00000000,00000034,00000000,                                                                                                    
R228,AVENUE J-EAST 16TH STREET     ,00011880,00001386,00000157,00000460,00000002,00007915,00009810,00000000,00000000,00000000,00000013,00000222,00000292,00000008,00000540,00000322,00000133,00000000,00000063,00000000,00000000,00000000,00002289,00000000,00000339,00000000,                                                                                                    
R229,AVENUE M-EAST 16TH STREET     ,00013317,00001494,00000141,00000355,00000002,00006885,00008838,00000000,00000000,00000000,00000013,00000256,00000362,00000005,00000492,00000457,00000142,00000000,00000056,00000000,00000000,00000000,00005064,00000000,00000158,00000000,                                                                                                    
R230,NECK ROAD-EAST 16TH STREET    ,00009949,00001378,00000076,00000400,00000000,00002914,00008826,00000000,00000000,00000000,00000007,00000249,00000323,00000000,00000523,00000328,00000111,00000000,00000055,00000000,00000000,00000000,00002103,00000000,00000113,00000000,                                                                                                    
R231,UNION STREET-4TH AVENUE       ,00015431,00001010,00000105,00000218,00000007,00007262,00013053,00000000,00000000,00000000,00000012,00000292,00000297,00000004,00001909,00000597,00000413,00000000,00000366,00000000,00000000,00000000,00001315,00000000,00000073,00000000,                                                                                                    
R232,45TH STREET-4TH AVENUE        ,00016395,00001096,00000124,00000379,00000009,00010402,00009497,00000000,00000000,00000000,00000017,00000088,00000435,00000010,00000708,00000132,00000187,00000000,00000093,00000000,00000000,00000000,00004075,00000000,00000214,00000000,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00016249,00001123,00000108,00000268,00000010,00010047,00009808,00000000,00000000,00000000,00000017,00000086,00000477,00000001,00000636,00000114,00000175,00000000,00000132,00000000,00000000,00000000,00003941,00000000,00000239,00000000,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00007858,00000893,00000075,00000258,00000007,00003751,00004167,00000000,00000000,00000000,00000003,00000090,00000324,00000001,00000145,00000115,00000045,00000000,00000047,00000000,00000000,00000000,00001350,00000000,00000093,00000000,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00078849,00001504,00000161,00000351,00000043,00043072,00058236,00000000,00000000,00000000,00000116,00000798,00000461,00000030,00007528,00002152,00001467,00000000,00002223,00000000,00000000,00000000,00004138,00000000,00000198,00000000,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00024849,00000978,00000129,00000247,00000003,00022428,00024715,00000000,00000000,00000000,00000029,00000179,00000547,00000018,00002307,00000244,00000445,00000000,00000304,00000000,00000001,00000000,00003340,00000000,00000322,00000001,                                                                                                    
R237,182ND STREET-183RD STREET     ,00010030,00000556,00000084,00000134,00000011,00010668,00004494,00000000,00000000,00000000,00000005,00000043,00000397,00000000,00000495,00000080,00000039,00000000,00000041,00000000,00000000,00000000,00002708,00000000,00000304,00000000,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00030653,00001942,00000284,00000548,00000014,00020587,00032024,00000000,00000000,00000000,00000040,00000316,00000858,00000013,00003258,00000600,00000681,00000000,00000414,00000000,00000000,00000000,00004454,00000000,00000343,00000000,                                                                                                    
R239,GREENPOINT AVE                ,00021526,00001422,00000159,00000475,00000007,00012602,00017237,00000000,00000000,00000000,00000013,00000204,00000384,00000016,00001992,00000531,00000464,00000000,00000439,00000000,00000000,00000000,00001172,00000000,00000107,00000000,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00050625,00011315,00000430,00005364,00000050,00019364,00058617,00000000,00000000,00000000,00000116,00000620,00001687,00000054,00002894,00000907,00000704,00000000,00001148,00000000,00000000,00000000,00007288,00000000,00000291,00000000,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00012534,00001243,00000082,00000321,00000004,00005214,00012695,00000000,00000000,00000000,00000030,00000306,00000239,00000008,00001650,00000533,00000402,00000000,00000214,00000000,00000000,00000000,00002361,00000000,00000071,00000000,                                                                                                    
