     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/02/2018-06/08/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R139,CANAL STREET-LISPENARD ST     ,00053001,00002127,00000168,00000481,00000322,00020241,00032507,00000000,00000000,00000000,00000155,00000650,00000457,00000482,00003542,00001875,00000999,00000000,00001067,00000000,00000000,00000000,00002015,00000000,00000022,00000000,                                                                                                    
R140,QUEENS PLAZA-JACKSON AVE      ,00022547,00000950,00000163,00000402,00000066,00015293,00018977,00000000,00000000,00000000,00000074,00000225,00000371,00000046,00002971,00000505,00000539,00000000,00000613,00000000,00000000,00000000,00003326,00000000,00000902,00000000,                                                                                                    
R141,71ST AVE-CONTINENTAL AVE      ,00053828,00006927,00000638,00002032,00000070,00021932,00043928,00000000,00000000,00000000,00000122,00001262,00001434,00000051,00004473,00001919,00000835,00000000,00000472,00000000,00000000,00000000,00005562,00000000,00000171,00000000,                                                                                                    
R142,ESSEX ST-DELANCEY ST          ,00055041,00003285,00000382,00001176,00000066,00032969,00039515,00000000,00000000,00000000,00000105,00000548,00001242,00000030,00004369,00001040,00000918,00000000,00001358,00000000,00000000,00000000,00008964,00000000,00000104,00000000,                                                                                                    
R143,28TH STREET-PARK AVE SOUTH    ,00051481,00003002,00000220,00000582,00000202,00020375,00032535,00000000,00000000,00000000,00000194,00000987,00000607,00000124,00005668,00001659,00000876,00000000,00000723,00000000,00000000,00000000,00001661,00000000,00000041,00000000,                                                                                                    
R144,96TH STREET-LEXINGTON AVE     ,00038230,00003911,00000309,00000669,00000072,00017759,00027695,00000000,00000000,00000000,00000227,00000483,00000826,00000098,00003015,00001418,00000807,00000000,00000447,00000000,00000000,00000000,00005168,00000000,00000024,00000000,                                                                                                    
R145,241ST ST-WHITE PLAINS RD      ,00011587,00000625,00000139,00000143,00000005,00008514,00003363,00000000,00000000,00000000,00000008,00000041,00000616,00000000,00000386,00000027,00000053,00000000,00000066,00000000,00000000,00000000,00001974,00000000,00000013,00000000,                                                                                                    
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00017146,00001032,00000231,00000485,00000004,00021066,00009964,00000000,00000000,00000000,00000025,00000073,00000802,00000002,00001362,00000094,00000096,00000000,00000070,00000000,00000000,00000000,00003740,00000000,00000029,00000000,                                                                                                    
R147,61ST STREET-ROOSEVELT AVE     ,00036860,00003003,00000300,00000907,00000367,00022459,00029127,00000000,00000000,00000000,00000023,00000334,00001075,00000323,00001856,00000699,00000534,00000000,00000423,00000002,00000000,00000000,00004128,00000000,00000229,00000000,                                                                                                    
R148,PARKSIDE AVE-OCEAN AVE        ,00012365,00000841,00000169,00000286,00000002,00010072,00012192,00000000,00000000,00000000,00000003,00000080,00000444,00000001,00001588,00000168,00000288,00000000,00000161,00000000,00000000,00000000,00001355,00000000,00000057,00000000,                                                                                                    
R149,NEWKIRK PLAZA                 ,00021452,00002068,00000347,00000620,00000003,00013555,00017368,00000000,00000000,00000000,00000026,00000267,00000768,00000009,00001829,00000396,00000378,00000000,00000172,00000000,00000000,00000000,00003493,00000000,00000295,00000000,                                                                                                    
R150,AVENUE U-EAST 16TH STREET     ,00014072,00002038,00000153,00000961,00000000,00006690,00014701,00000000,00000000,00000000,00000027,00000234,00000398,00000000,00000623,00000319,00000171,00000000,00000065,00000000,00000000,00000000,00002393,00000000,00000162,00000000,                                                                                                    
R151,STILLWELL AVE-CONEY ISLAND    ,00034781,00002467,00000424,00001412,00000002,00023711,00017114,00000000,00000000,00000000,00000053,00000170,00000886,00000014,00000901,00000287,00000183,00000000,00000694,00000000,00000000,00000000,00005286,00000000,00000307,00000000,                                                                                                    
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00021139,00001174,00000357,00000586,00000015,00019369,00012891,00000000,00000000,00000000,00000033,00000205,00000654,00000000,00002280,00000184,00000154,00000000,00000125,00000000,00000000,00000000,00003016,00000000,00000139,00000000,                                                                                                    
R153,UTICA AVE-STUYVESANT AVE      ,00028924,00001465,00000561,00000526,00000014,00028922,00023017,00000000,00000000,00000000,00000018,00000190,00000822,00000005,00002961,00000253,00000372,00000000,00000484,00000000,00000000,00000000,00005229,00000000,00000062,00000000,                                                                                                    
R154,TREMONT AVE-179TH ST          ,00015238,00000877,00000259,00000363,00000008,00020201,00009357,00000000,00000000,00000000,00000004,00000097,00000613,00000001,00001128,00000056,00000132,00000000,00000115,00000000,00000000,00000000,00003450,00000000,00000037,00000000,                                                                                                    
R155,KINGSBRIDGE RD-196TH ST       ,00014565,00000846,00000160,00000245,00000005,00015952,00008398,00000000,00000000,00000000,00000009,00000089,00000460,00000007,00000818,00000087,00000136,00000000,00000091,00000000,00000000,00000000,00003585,00000000,00000019,00000000,                                                                                                    
R156,BEDFORD PARK BLVD-203RD ST    ,00010043,00000776,00000129,00000231,00000002,00009729,00007390,00000000,00000000,00000000,00000013,00000088,00000433,00000007,00001057,00000119,00000100,00000000,00000081,00000000,00000000,00000000,00003083,00000000,00000014,00000000,                                                                                                    
R157,205TH ST-BAINBRIDGE AVE       ,00015307,00001032,00000169,00000298,00000007,00014614,00009642,00000000,00000000,00000000,00000017,00000085,00000509,00000008,00001359,00000075,00000144,00000000,00000084,00000000,00000000,00000000,00002895,00000000,00000025,00000000,                                                                                                    
R158,UNION TURNPIKE-KEW GARDENS    ,00034995,00003547,00000649,00001646,00000040,00025776,00037476,00000000,00000000,00000000,00000108,00000569,00001069,00000041,00003811,00000997,00000468,00000000,00000324,00000000,00000000,00000000,00003019,00000000,00000197,00000000,                                                                                                    
R159,116TH STREET-COLUMBIA         ,00032327,00002461,00000182,00000493,00000086,00010178,00022074,00000000,00000000,00000000,00000076,00000283,00000483,00000133,00001181,00001115,00000625,00000000,00000644,00000000,00000000,00000000,00001292,00000000,00000007,00000000,                                                                                                    
R160,ASTOR PLACE-4 AVENUE          ,00039239,00002731,00000207,00000478,00000089,00015617,00026376,00000000,00000000,00000000,00000086,00000602,00000384,00000135,00003340,00001109,00000588,00000000,00000784,00000000,00000000,00000000,00002092,00000000,00000024,00000000,                                                                                                    
R161,KINGSBRIDGE RD-JEROME AVE     ,00016319,00001040,00000227,00000282,00000009,00016885,00007813,00000000,00000000,00000000,00000019,00000069,00000614,00000000,00000789,00000111,00000220,00000000,00000078,00000000,00000000,00000000,00003956,00000000,00000024,00000000,                                                                                                    
R162,ELDER AVE-WESTCHESTER AVE     ,00013251,00000593,00000085,00000185,00000001,00014834,00005114,00000000,00000000,00000000,00000008,00000058,00000507,00000000,00000377,00000061,00000089,00000000,00000060,00000000,00000000,00000000,00003135,00000000,00000015,00000000,                                                                                                    
R163,14TH STREET-6TH AVENUE        ,00052420,00003105,00000289,00000665,00000043,00022494,00040221,00000000,00000000,00000000,00000180,00000991,00000418,00000038,00005708,00001717,00001230,00000000,00000893,00000000,00000000,00000000,00003646,00000000,00000054,00000000,                                                                                                    
R164,66TH STREET-BROADWAY          ,00052809,00008600,00000479,00001392,00000201,00022736,00034949,00000000,00000000,00000000,00000161,00000868,00001119,00000413,00004229,00002090,00000925,00000000,00000941,00000000,00000000,00000000,00008594,00000000,00000024,00000000,                                                                                                    
R165,TOMPKINSVILLE                 ,00002423,00000097,00000012,00000032,00000000,00000961,00000272,00000000,00000000,00000000,00000011,00000005,00000007,00000000,00000012,00000036,00000001,00000000,00000003,00000000,00000000,00000000,00000451,00000000,00000001,00000000,                                                                                                    
R166,79TH STREET-BROADWAY          ,00038008,00005357,00000369,00001005,00000099,00019489,00028215,00000000,00000000,00000000,00000101,00000564,00000629,00000036,00002869,00001321,00000831,00000000,00000833,00000000,00000000,00000000,00002540,00000000,00000020,00000000,                                                                                                    
R167,86TH STREET-BROADWAY          ,00042839,00007398,00000522,00001337,00000050,00023613,00036058,00000000,00000000,00000000,00000088,00000710,00001022,00000067,00003768,00001869,00001019,00000000,00000687,00000000,00000000,00000000,00004735,00000000,00000030,00000000,                                                                                                    
R168,96TH STREET-BROADWAY          ,00076958,00012978,00001048,00002923,00000080,00043613,00069580,00000000,00000000,00000000,00000134,00001402,00002334,00000157,00007854,00002786,00001954,00000000,00001208,00000000,00000000,00000000,00007325,00000000,00000058,00000000,                                                                                                    
R169,137TH STREET-BROADWAY         ,00022981,00002034,00000323,00000484,00000014,00023336,00021834,00000000,00000000,00000000,00000021,00000109,00001122,00000013,00001964,00000357,00000520,00000000,00000308,00000000,00000000,00000000,00004197,00000000,00000019,00000000,                                                                                                    
R170,14TH STREET-UNION SQUARE      ,00242353,00016476,00001674,00004150,00000582,00119596,00197709,00000000,00000000,00000000,00000947,00003649,00002992,00000768,00024179,00008296,00005028,00000000,00004011,00000000,00000000,00000000,00018093,00000000,00000343,00000000,                                                                                                    
R171,7TH AVENUE-PARK PLACE         ,00023038,00002178,00000150,00000363,00000005,00008438,00022636,00000000,00000000,00000000,00000010,00000442,00000312,00000003,00003703,00001050,00000726,00000000,00000384,00000000,00000000,00000000,00002156,00000000,00000028,00000000,                                                                                                    
R172,BRIGHTON BEACH-CONEY ISLAND   ,00027452,00003505,00000280,00000998,00000010,00012371,00017361,00000000,00000000,00000000,00000012,00000292,00000824,00000003,00000652,00000370,00000216,00000000,00000287,00000000,00000000,00000000,00003571,00000000,00001875,00000000,                                                                                                    
R173,207TH STREET-BROADWAY         ,00011951,00001441,00000154,00000436,00000006,00008752,00011979,00000000,00000000,00000000,00000031,00000128,00000681,00000007,00001579,00000221,00000319,00000000,00000132,00000000,00000000,00000000,00002103,00000000,00000006,00000000,                                                                                                    
R174,181ST STREET-FT WASH AVE      ,00015929,00002363,00000181,00000418,00000011,00009584,00017207,00000000,00000000,00000000,00000008,00000268,00000358,00000015,00002065,00000487,00000403,00000000,00000212,00000000,00000000,00000000,00002548,00000000,00000024,00000000,                                                                                                    
R175,8TH AVENUE-14TH STREET        ,00108428,00005488,00000488,00001371,00000278,00059096,00072889,00000000,00000000,00000000,00000317,00001568,00001253,00000299,00011759,00003819,00002013,00000000,00003025,00000000,00000000,00000000,00009808,00000000,00000103,00000000,                                                                                                    
R176,33RD STREET-PARK AVENUE       ,00065352,00004652,00000345,00000816,00000122,00026324,00041669,00000000,00000000,00000000,00000677,00001288,00000727,00000134,00006080,00002044,00001011,00000000,00001025,00000000,00000000,00000000,00003411,00000000,00000046,00000000,                                                                                                    
R177,68TH STREET-HUNTER COLLEGE    ,00049658,00005103,00000353,00000785,00000205,00019135,00028589,00000000,00000000,00000000,00000239,00000610,00000900,00000283,00002728,00001575,00000655,00000000,00000551,00000000,00000000,00000000,00003456,00000000,00000039,00000000,                                                                                                    
R178,77TH STREET-LEXINGTON AVE     ,00066358,00007205,00000341,00001087,00000179,00027551,00038052,00000000,00000000,00000000,00000260,00001161,00001402,00000208,00003937,00002159,00000896,00000000,00000997,00000000,00000000,00000000,00003652,00000000,00000055,00000000,                                                                                                    
R179,86TH STREET-LEXINGTON AVE     ,00099668,00010266,00000740,00001653,00000211,00050383,00068483,00000000,00000000,00000000,00000390,00001737,00001605,00000311,00007848,00003662,00001823,00000000,00001582,00000000,00000000,00000000,00005950,00000000,00000075,00000000,                                                                                                    
R180,103RD STREET-LEXINGTON AVE    ,00027306,00002501,00000258,00000617,00000022,00020356,00017637,00000000,00000000,00000000,00000079,00000152,00001164,00000038,00001671,00000434,00000407,00000000,00000279,00000000,00000000,00000000,00006170,00000000,00000039,00000000,                                                                                                    
R181,110TH STREET-LEXINGTON AVE    ,00021214,00001959,00000311,00000585,00000017,00017990,00016385,00000000,00000000,00000000,00000054,00000130,00000804,00000019,00001736,00000307,00000406,00000000,00000206,00000000,00000000,00000000,00004637,00000000,00000078,00000000,                                                                                                    
R182,116TH STREET-LEXINGTON AVE    ,00025976,00002472,00000503,00000890,00000010,00026674,00020642,00000000,00000000,00000000,00000068,00000178,00001029,00000010,00002020,00000357,00000341,00000000,00000280,00000000,00000000,00000000,00005989,00000000,00000074,00000000,                                                                                                    
R183,BEDFORD PARK BLVD-JEROME AV   ,00008904,00000537,00000115,00000141,00000002,00007051,00004737,00000000,00000000,00000000,00000016,00000086,00000265,00000002,00000551,00000149,00000064,00000000,00000036,00000000,00000000,00000000,00004213,00000000,00000005,00000000,                                                                                                    
R184,CORTELYOU RD-EAST 16TH ST     ,00014335,00001176,00000131,00000208,00000001,00007925,00011539,00000000,00000000,00000000,00000028,00000121,00000419,00000001,00001383,00000231,00000273,00000000,00000139,00000000,00000000,00000000,00002469,00000000,00000139,00000000,                                                                                                    
R185,DYCKMAN STREET-BROADWAY       ,00009836,00000934,00000110,00000213,00000003,00007170,00008758,00000000,00000000,00000000,00000017,00000095,00000426,00000004,00001121,00000164,00000189,00000000,00000119,00000000,00000000,00000000,00002219,00000000,00000010,00000000,                                                                                                    
R186,86TH ST-CENTRAL PARK WEST     ,00000697,00000073,00000006,00000016,00000000,00000688,00000575,00000000,00000000,00000000,00000000,00000004,00000024,00000000,00000055,00000012,00000012,00000000,00000032,00000000,00000000,00000000,00000001,00000000,00000001,00000000,                                                                                                    
R187,81ST STREET-MUSEUM            ,00039423,00003443,00000221,00000588,00000070,00021754,00023736,00000000,00000000,00000000,00000086,00000482,00000590,00000082,00003053,00001237,00000694,00000000,00001364,00000000,00000000,00000000,00003412,00000000,00000017,00000000,                                                                                                    
R188,50TH STREET-8TH AVENUE        ,00051025,00002753,00000283,00000710,00000284,00027025,00029849,00000000,00000000,00000000,00000147,00000656,00000806,00000200,00003426,00001599,00000919,00000000,00001993,00000000,00000000,00000000,00005438,00000000,00000048,00000000,                                                                                                    
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00029811,00002687,00000157,00000451,00000046,00013254,00016154,00000000,00000000,00000000,00000077,00000380,00000402,00000060,00001785,00001004,00000495,00000000,00000817,00000000,00000000,00000000,00000843,00000000,00000013,00000000,                                                                                                    
R190,23RD STREET-7TH AVENUE        ,00033189,00003367,00000383,00000895,00000084,00016679,00024785,00000000,00000000,00000000,00000156,00000498,00000601,00000051,00002907,00001196,00000759,00000000,00000611,00000000,00000000,00000000,00002939,00000000,00000017,00000000,                                                                                                    
R191,103RD STREET-BROADWAY         ,00026214,00005091,00000353,00001140,00000013,00018512,00023237,00000000,00000000,00000000,00000055,00000272,00001157,00000011,00002040,00000774,00000614,00000000,00000804,00000000,00000000,00000000,00003416,00000000,00000039,00000000,                                                                                                    
R192,110TH STREET-BROADWAY         ,00029967,00003949,00000278,00000879,00000044,00014336,00025361,00000000,00000000,00000000,00000058,00000277,00000830,00000025,00002120,00000798,00000582,00000000,00000534,00000000,00000000,00000000,00003330,00000000,00000023,00000000,                                                                                                    
R193,157TH STREET-BROADWAY         ,00019558,00002282,00000370,00000672,00000005,00022913,00019543,00000000,00000000,00000000,00000016,00000138,00000921,00000013,00001749,00000176,00000334,00000000,00000259,00000000,00000000,00000000,00003038,00000000,00000040,00000000,                                                                                                    
R194,BLEECKER ST-LAFAYETTE ST      ,00037909,00001867,00000155,00000380,00000093,00018707,00026495,00000000,00000000,00000000,00000078,00000604,00000309,00000153,00003177,00001232,00000618,00000000,00000748,00000000,00000000,00000000,00001323,00000000,00000039,00000000,                                                                                                    
R195,161ST STREET-YANKEE STADIUM   ,00042474,00002769,00000650,00001031,00000048,00041701,00025835,00000000,00000000,00000000,00000052,00000249,00001581,00000061,00003714,00000372,00000400,00000000,00000408,00000000,00000000,00000000,00007651,00000000,00000056,00000000,                                                                                                    
R196,PROSPECT PARK-EMPIRE BLVD     ,00020832,00001463,00000339,00000471,00000004,00015060,00020344,00000000,00000000,00000000,00000014,00000194,00000454,00000007,00002794,00000428,00000547,00000000,00000336,00000000,00000000,00000000,00002721,00000000,00000097,00000000,                                                                                                    
R197,36TH STREET-4TH AVENUE        ,00031098,00001644,00000262,00000688,00000034,00019347,00024326,00000000,00000000,00000000,00000050,00000288,00000626,00000040,00001913,00000537,00000594,00000000,00000272,00000000,00000000,00000000,00004286,00000000,00000131,00000000,                                                                                                    
R198,NOSTRAND AVE-FULTON ST        ,00031928,00001770,00000473,00000576,00000011,00028281,00029621,00000000,00000000,00000000,00000041,00000255,00000953,00000007,00004170,00000448,00000618,00000000,00000855,00000000,00000000,00000000,00004067,00000000,00000050,00000000,                                                                                                    
R199,KINGSTON AVE-THROOP AVE       ,00013030,00000536,00000126,00000187,00000001,00010124,00010365,00000000,00000000,00000000,00000021,00000080,00000268,00000000,00001306,00000169,00000214,00000000,00000266,00000000,00000000,00000000,00002851,00000000,00000023,00000000,                                                                                                    
R200,EUCLID AVE-PITKIN AVE         ,00020114,00001281,00000285,00000483,00000005,00016405,00010055,00000000,00000000,00000000,00000029,00000081,00000929,00000000,00001021,00000104,00000138,00000000,00000132,00000000,00000000,00000000,00004935,00000000,00000085,00000000,                                                                                                    
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00039220,00003366,00000442,00001059,00000020,00025655,00031543,00000000,00000000,00000000,00000071,00000372,00001145,00000035,00002668,00000522,00000485,00000000,00000364,00000000,00000000,00000000,00006849,00000000,00000345,00000000,                                                                                                    
R202,63RD DRIVE-REGO PARK          ,00033999,00005686,00000356,00001310,00000020,00014765,00028382,00000000,00000000,00000000,00000066,00000580,00001223,00000034,00002803,00000754,00000608,00000000,00000298,00000000,00000000,00000000,00002586,00000000,00000150,00000000,                                                                                                    
R203,23RD STREET-6TH AVENUE        ,00035741,00001761,00000171,00000461,00000060,00011698,00024364,00000000,00000000,00000000,00000215,00000989,00000281,00000030,00003159,00001491,00000750,00000000,00000544,00000000,00000000,00000000,00001239,00000000,00000020,00000000,                                                                                                    
R204,CHURCH AVE-MCDONALD AVE       ,00018328,00001843,00000211,00000665,00000006,00011133,00016969,00000000,00000000,00000000,00000015,00000210,00000509,00000005,00001315,00000357,00000282,00000000,00000156,00000000,00000000,00000000,00003522,00000000,00000090,00000000,                                                                                                    
R205,149TH ST-GRAND CONCOURSE      ,00021266,00001266,00000397,00000510,00000007,00020499,00012245,00000000,00000000,00000000,00000033,00000058,00000571,00000023,00003300,00000206,00000196,00000000,00000084,00000000,00000000,00000000,00006112,00000000,00000018,00000000,                                                                                                    
R206,125TH STREET-LENOX AVENUE     ,00026392,00002286,00000628,00001005,00000055,00025672,00021951,00000000,00000000,00000000,00000097,00000182,00001146,00000051,00002991,00000417,00000450,00000000,00000428,00000000,00000000,00000000,00004134,00000000,00000035,00000000,                                                                                                    
R207,135TH STREET-LENOX AVENUE     ,00024782,00002638,00000583,00000942,00000030,00023404,00021424,00000000,00000001,00000000,00000039,00000114,00001060,00000015,00004511,00000307,00000552,00000000,00000260,00000000,00000000,00000000,00004818,00000000,00000019,00000000,                                                                                                    
R208,103RD ST-ROOSEVELT AVE        ,00041869,00001516,00000264,00000468,00000010,00049562,00017012,00000000,00000000,00000000,00000022,00000098,00001334,00000005,00000961,00000109,00000221,00000000,00000192,00000000,00000000,00000000,00006300,00000000,00000346,00000000,                                                                                                    
R209,STERLING ST-NOSTRAND AVE      ,00011225,00001219,00000222,00000253,00000002,00007860,00009024,00000000,00000000,00000000,00000001,00000116,00000546,00000001,00001181,00000143,00000246,00000000,00000117,00000000,00000000,00000000,00001727,00000000,00000017,00000000,                                                                                                    
R210,BEVERLY RD-NOSTRAND AVE       ,00009426,00000765,00000137,00000158,00000001,00006713,00004839,00000000,00000000,00000000,00000010,00000073,00000353,00000000,00000759,00000086,00000102,00000000,00000049,00000000,00000000,00000000,00001886,00000000,00000029,00000000,                                                                                                    
R211,KINGS HIGHWAY-EAST 16TH ST    ,00038601,00004727,00000373,00001568,00000013,00017110,00029732,00000000,00000000,00000000,00000055,00000738,00000982,00000010,00002011,00001210,00000346,00000000,00000200,00000000,00000000,00000000,00005348,00000000,00000414,00000000,                                                                                                    
R212,59TH STREET-4TH AVENUE        ,00031263,00002359,00000224,00001082,00000025,00017129,00024328,00000000,00000000,00000000,00000041,00000195,00000758,00000019,00001415,00000326,00000323,00000000,00000166,00000000,00000000,00000000,00004820,00000000,00000138,00000000,                                                                                                    
R213,BAY RIDGE AVE-4TH AVENUE      ,00014962,00001250,00000138,00000407,00000003,00006882,00012660,00000000,00000000,00000000,00000088,00000164,00000398,00000017,00001033,00000371,00000218,00000000,00000136,00000000,00000000,00000000,00002514,00000000,00000063,00000000,                                                                                                    
R214,77TH STREET-4TH AVENUE        ,00013409,00001255,00000088,00000243,00000002,00004602,00009302,00000000,00000000,00000000,00000039,00000289,00000224,00000006,00001029,00000351,00000188,00000000,00000108,00000000,00000000,00000000,00001410,00000000,00000032,00000000,                                                                                                    
R215,86TH STREET-4TH AVENUE        ,00018100,00001457,00000232,00000751,00000012,00011211,00016374,00000000,00000000,00000000,00000162,00000238,00000443,00000003,00001219,00000505,00000275,00000000,00000083,00000000,00000000,00000000,00003611,00000000,00000071,00000000,                                                                                                    
R216,BAY RIDGE - 95TH STREET       ,00014259,00001573,00000140,00000313,00000005,00004656,00009337,00000000,00000000,00000000,00000068,00000271,00000455,00000009,00000919,00000507,00000189,00000000,00000069,00000000,00000000,00000000,00001281,00000000,00000027,00000000,                                                                                                    
R217,HOYT ST-SCHERMERHORN ST       ,00023631,00001419,00000163,00000336,00000009,00014393,00017002,00000000,00000000,00000000,00000022,00000210,00000428,00000003,00002433,00000493,00000455,00000000,00000500,00000000,00000000,00000000,00002052,00000000,00000065,00000000,                                                                                                    
R218,ELMHURST AVE-BROADWAY         ,00022850,00002801,00000299,00001012,00000004,00014570,00028059,00000000,00000000,00000000,00000009,00000162,00000878,00000028,00001386,00000245,00000408,00000000,00000220,00000000,00000000,00000000,00003796,00000000,00000154,00000000,                                                                                                    
R219,67TH AVENUE-QUEENS BLVD       ,00018811,00002919,00000133,00000684,00000013,00005217,00016658,00000000,00000000,00000000,00000023,00000424,00000721,00000019,00001787,00000524,00000381,00000000,00000159,00000000,00000000,00000000,00003399,00000000,00000024,00000000,                                                                                                    
R220,CARROLL ST-PRESIDENT ST       ,00026211,00001606,00000100,00000275,00000013,00010088,00021594,00000000,00000000,00000000,00000010,00000519,00000267,00000010,00003594,00001022,00000758,00000000,00000387,00000000,00000000,00000000,00003432,00000000,00000018,00000000,                                                                                                    
R221,167TH STREET-RIVER AVENUE     ,00015608,00000812,00000188,00000244,00000007,00018257,00008276,00000000,00000000,00000000,00000010,00000051,00000563,00000009,00001083,00000090,00000092,00000000,00000059,00000000,00000000,00000000,00003383,00000000,00000023,00000000,                                                                                                    
R222,177TH STREET-PARKCHESTER      ,00029620,00002240,00000349,00000744,00000001,00023607,00020195,00000000,00000000,00000000,00000141,00000304,00000991,00000017,00002625,00000249,00000242,00000000,00000113,00000000,00000000,00000000,00005515,00000000,00000076,00000000,                                                                                                    
R223,46TH ST-BLISS ST              ,00026619,00002449,00000276,00000561,00000017,00019020,00025370,00000000,00000000,00000000,00000014,00000203,00000776,00000024,00001920,00000395,00000455,00000000,00000326,00000000,00000000,00000000,00003418,00000000,00000184,00000000,                                                                                                    
R224,CLARK STREET-HENRY STREET     ,00009555,00001441,00000064,00000276,00000015,00003778,00008589,00000000,00000000,00000000,00000014,00000213,00000188,00000019,00001135,00000384,00000250,00000000,00000231,00000000,00000000,00000000,00000724,00000000,00000005,00000000,                                                                                                    
R225,HOYT STREET-HOYT STREET       ,00006475,00000647,00000120,00000116,00000038,00004052,00004501,00000000,00000000,00000000,00000005,00000052,00000188,00000045,00000601,00000129,00000105,00000000,00000033,00000000,00000000,00000000,00001883,00000000,00000023,00000000,                                                                                                    
R226,GUN HILL ROAD-SEYMOUR         ,00011737,00000734,00000163,00000214,00000001,00007369,00004488,00000000,00000000,00000000,00000037,00000131,00000420,00000000,00000810,00000093,00000113,00000000,00000049,00000000,00000000,00000000,00002022,00000000,00000020,00000000,                                                                                                    
R227,RECTOR STREET-CHURCH STREET   ,00015682,00000916,00000054,00000196,00000018,00005978,00011376,00000000,00000000,00000000,00000913,00000346,00000121,00000020,00001412,00000488,00000233,00000000,00000334,00000000,00000000,00000000,00000749,00000000,00000010,00000000,                                                                                                    
R228,AVENUE J-EAST 16TH STREET     ,00012223,00001362,00000187,00000474,00000007,00007933,00009614,00000000,00000000,00000000,00000005,00000198,00000275,00000007,00000524,00000328,00000158,00000000,00000072,00000000,00000000,00000000,00002119,00000000,00000228,00000000,                                                                                                    
R229,AVENUE M-EAST 16TH STREET     ,00013770,00001396,00000152,00000368,00000000,00006891,00008902,00000000,00000000,00000000,00000021,00000247,00000334,00000007,00000479,00000474,00000159,00000000,00000084,00000000,00000000,00000000,00003573,00000000,00000095,00000000,                                                                                                    
R230,NECK ROAD-EAST 16TH STREET    ,00010446,00001458,00000057,00000391,00000000,00002858,00009075,00000000,00000000,00000000,00000007,00000239,00000300,00000000,00000555,00000294,00000150,00000000,00000056,00000000,00000000,00000000,00001733,00000000,00000051,00000000,                                                                                                    
R231,UNION STREET-4TH AVENUE       ,00015454,00001004,00000105,00000187,00000004,00006420,00012624,00000000,00000000,00000000,00000008,00000289,00000314,00000001,00001811,00000599,00000405,00000000,00000334,00000000,00000000,00000000,00001179,00000000,00000019,00000000,                                                                                                    
R232,45TH STREET-4TH AVENUE        ,00016400,00001079,00000128,00000371,00000009,00009563,00009262,00000000,00000000,00000000,00000012,00000085,00000465,00000009,00000703,00000123,00000158,00000000,00000108,00000000,00000000,00000000,00003311,00000000,00000061,00000000,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00016278,00001087,00000099,00000268,00000008,00009589,00009672,00000000,00000000,00000000,00000023,00000096,00000535,00000002,00000606,00000118,00000165,00000000,00000109,00000000,00000000,00000000,00003400,00000000,00000053,00000000,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00007905,00000906,00000096,00000256,00000000,00003547,00004145,00000000,00000000,00000000,00000010,00000076,00000316,00000000,00000118,00000092,00000048,00000000,00000033,00000000,00000000,00000000,00001082,00000000,00000034,00000000,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00077014,00001471,00000189,00000388,00000061,00038244,00055355,00000000,00000000,00000000,00000091,00000809,00000432,00000026,00007384,00002006,00001433,00000000,00001978,00000000,00000000,00000000,00003563,00000000,00000062,00000000,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00024776,00000968,00000147,00000248,00000009,00021212,00023738,00000000,00000000,00000000,00000022,00000193,00000613,00000014,00002198,00000265,00000441,00000000,00000339,00000000,00000000,00000000,00002673,00000000,00000089,00000000,                                                                                                    
R237,182ND STREET-183RD STREET     ,00010222,00000572,00000074,00000124,00000008,00010500,00004313,00000000,00000000,00000000,00000007,00000039,00000489,00000000,00000477,00000071,00000052,00000000,00000069,00000000,00000000,00000000,00002235,00000000,00000016,00000000,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00033754,00002115,00000273,00000621,00000008,00021640,00033320,00000000,00000000,00000000,00000036,00000321,00000782,00000022,00003496,00000645,00000743,00000000,00000498,00000000,00000000,00000000,00003744,00000000,00000182,00000000,                                                                                                    
R239,GREENPOINT AVE                ,00022667,00001442,00000163,00000362,00000011,00012483,00017339,00000000,00000000,00000000,00000008,00000203,00000381,00000015,00002037,00000551,00000456,00000000,00000451,00000000,00000000,00000000,00001124,00000000,00000047,00000000,                                                                                                    
